Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
21202044;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;1;;;29445;697881.38;1024140.19;2013-12-05T00:00:00
21202052;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;2;;;29445;697879.44;1024205.88;2013-12-05T00:00:00
21202061;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;3;;;29445;697738.00;1024165.75;2013-12-05T00:00:00
21202079;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;4;;;29445;697888.81;1024256.00;2013-12-05T00:00:00
21202087;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;5;;;29445;697689.31;1024189.13;2013-12-05T00:00:00
21202095;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;6;;;29445;697805.81;1024304.50;2013-12-05T00:00:00
21202109;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;7;;;29445;697805.50;1024353.25;2013-12-05T00:00:00
21202125;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;9;;;29445;697663.32;1024206.92;2016-02-03T00:00:00
21202133;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;10;;;29445;697691.94;1024225.00;2013-12-05T00:00:00
21202150;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;12;;;29445;697836.56;1024236.81;2013-12-05T00:00:00
21202168;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;13;;;29445;697819.31;1024186.25;2013-12-05T00:00:00
21202184;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;15;;;29445;697800.63;1024093.19;2013-12-05T00:00:00
21202192;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;16;;;29445;697666.88;1024288.81;2013-12-05T00:00:00
21202206;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;17;;;29445;697542.73;1024211.09;2019-11-06T00:00:00
21202214;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;18;;;29445;697826.32;1024082.56;2013-12-05T00:00:00
21202222;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;19;;;29445;697576.19;1024208.69;2013-12-05T00:00:00
21202231;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;20;;;29445;697869.81;1024306.25;2013-12-05T00:00:00
21202249;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;21;;;29445;697621.94;1024167.00;2013-12-05T00:00:00
21202257;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;22;;;29445;697646.75;1024146.56;2013-12-05T00:00:00
21202265;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;23;;;29445;697772.56;1024367.31;2013-12-05T00:00:00
21202273;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;24;;;29445;697619.94;1024143.94;2013-12-05T00:00:00
21202281;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;25;;;29445;697668.88;1024225.88;2013-12-05T00:00:00
21202290;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;26;;;29445;697730.00;1024266.25;2013-12-05T00:00:00
21202303;571849;Chudíø;;;;;54798;Chudíø;;;è.p.;27;;;29445;697835.31;1024361.88;2013-12-05T00:00:00
