Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
16697553;565075;Køesín;;;;;76058;Køesín;;;è.p.;1;;;41002;769206.00;1004799.00;2013-12-07T00:00:00
16697561;565075;Køesín;;;;;76058;Køesín;;;è.p.;2;;;41002;769146.00;1004663.00;2013-12-07T00:00:00
16697570;565075;Køesín;;;;;76058;Køesín;;;è.p.;3;;;41002;769162.00;1004579.00;2013-12-07T00:00:00
16697588;565075;Køesín;;;;;76058;Køesín;;;è.p.;5;;;41002;769149.05;1004692.05;2013-12-07T00:00:00
16697596;565075;Køesín;;;;;76058;Køesín;;;è.p.;6;;;41002;769116.69;1004707.62;2013-12-07T00:00:00
16697600;565075;Køesín;;;;;76058;Køesín;;;è.p.;7;;;41002;769121.75;1004725.66;2013-12-07T00:00:00
16697618;565075;Køesín;;;;;76058;Køesín;;;è.p.;8;;;41002;769143.62;1004730.45;2013-12-07T00:00:00
16697626;565075;Køesín;;;;;76058;Køesín;;;è.p.;9;;;41002;769141.00;1004776.00;2013-12-07T00:00:00
16697634;565075;Køesín;;;;;76058;Køesín;;;è.p.;10;;;41002;769223.00;1004780.00;2013-12-07T00:00:00
16697642;565075;Køesín;;;;;76058;Køesín;;;è.p.;11;;;41002;769102.45;1004806.64;2013-12-07T00:00:00
16697651;565075;Køesín;;;;;76058;Køesín;;;è.p.;12;;;41002;769139.36;1004815.24;2013-12-07T00:00:00
16697669;565075;Køesín;;;;;76058;Køesín;;;è.p.;13;;;41002;769119.00;1004831.00;2013-12-07T00:00:00
16697677;565075;Køesín;;;;;76058;Køesín;;;è.p.;14;;;41002;769135.00;1004847.00;2013-12-07T00:00:00
16697685;565075;Køesín;;;;;76058;Køesín;;;è.p.;15;;;41002;769079.11;1004853.50;2013-12-07T00:00:00
16697707;565075;Køesín;;;;;76058;Køesín;;;è.p.;18;;;41002;769084.00;1004906.00;2013-12-07T00:00:00
16697715;565075;Køesín;;;;;76058;Køesín;;;è.p.;19;;;41002;769125.94;1004899.75;2013-12-07T00:00:00
16697731;565075;Køesín;;;;;76058;Køesín;;;è.p.;21;;;41002;769186.00;1004953.00;2013-12-07T00:00:00
16697740;565075;Køesín;;;;;76058;Køesín;;;è.p.;22;;;41002;769185.01;1004971.24;2013-12-07T00:00:00
16697758;565075;Køesín;;;;;76058;Køesín;;;è.p.;23;;;41002;769173.77;1004631.37;2013-12-07T00:00:00
16697766;565075;Køesín;;;;;76058;Køesín;;;è.p.;24;;;41002;769198.42;1005001.09;2013-12-07T00:00:00
